dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0
gift_cards,sm2,11,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,46,0,28.81341258900961,0.152355931769121,0.178368826997163,0.191294646615019
gift_cards,bocs,11,0.175935817506433,multvae|latent=32;hidden=600;epochs=20;dropout=0.5|frac=1.0,40,0,29.057332203882623,0.175194046319217,0.175194046319217,0.175935817506433
gift_cards,fmqa,11,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,50,0,28.993646963939945,0.132076588991919,0.177906290399718,0.197726006069792
gift_cards,grid,12,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.01517329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,12,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,56,1,29.606289797432353,0.180881298179788,0.193607009592108,0.193607009592108
gift_cards,tpe,12,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,78,452,28.430655155318416,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,12,0.191294646615019,markov|order=2;smoothing=0.5;decay=true|frac=1.0,37,0,28.90314288184061,0.186595172931594,0.186595172931594,0.191294646615019
gift_cards,hyperband,12,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,47,0,30.683078438648675,0.143040215944374,0.182021870088859,0.193607009592108
gift_cards,sm2,12,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,45,0,29.684551336280506,0.178194427628127,0.197726006069792,0.197726006069792
gift_cards,bocs,12,0.193502071228851,markov|order=1;smoothing=0.1;decay=true|frac=1.0,34,0,30.542150576805934,0.18979372851436,0.18979372851436,0.193502071228851
gift_cards,fmqa,12,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,70,0,28.731307993249313,0.181892927997398,0.190153832497763,0.193607009592108
gift_cards,grid,13,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.96829829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,13,0.152355931769121,als|factors=16;epochs=30;regularisation=0.1;alpha=1.0|frac=1.0,36,0,29.249983924897116,0.152355931769121,0.152355931769121,0.152355931769121
gift_cards,tpe,13,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,78,506,28.809125962135532,0.197490449933868,0.197726006069792,0.197726006069792
gift_cards,successive_halving,13,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,48,0,29.04647755500072,0.18979372851436,0.194852833651352,0.194852833651352
gift_cards,hyperband,13,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,43,0,29.79919793809971,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,sm2,13,0.18979372851436,itemknn|topk=100;shrink=0.0|frac=1.0,34,0,28.766561749108938,0.186595172931594,0.186595172931594,0.18979372851436
gift_cards,bocs,13,0.193607009592108,markov|order=1;smoothing=0.5;decay=true|frac=1.0,35,0,28.56619340343582,0.14624074792683,0.18979372851436,0.191294646615019
gift_cards,fmqa,13,0.193502071228851,markov|order=1;smoothing=0.1;decay=true|frac=1.0,70,0,28.63332343626663,0.193502071228851,0.193502071228851,0.193502071228851
gift_cards,grid,14,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.06204829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,14,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,43,2,28.52307071979589,0.190153832497763,0.190153832497763,0.197490449933868
gift_cards,tpe,14,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,73,421,29.126674662101262,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,14,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,45,0,29.062071332328895,0.180881298179788,0.182021870088859,0.190153832497763
gift_cards,hyperband,14,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,43,0,28.647569960991177,0.194216683872082,0.194216683872082,0.194216683872082
gift_cards,sm2,14,0.186595172931594,itemknn|topk=100;shrink=100.0|frac=1.0,39,0,28.450861424828346,0.186595172931594,0.186595172931594,0.186595172931594
gift_cards,bocs,14,0.187210772057533,itemknn|topk=50;shrink=10.0|frac=1.0,37,0,29.40726544545989,0.186001736044223,0.186001736044223,0.187210772057533
gift_cards,fmqa,14,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,73,0,29.12816987782332,0.182021870088859,0.197726006069792,0.197726006069792
gift_cards,grid,15,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.93704829863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,15,0.187210772057533,itemknn|topk=50;shrink=10.0|frac=1.0,59,2,30.49130945566915,0.182958840023527,0.182958840023527,0.187210772057533
gift_cards,tpe,15,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,78,474,28.616435191004673,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,15,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,52,0,30.969687327509533,0.194852833651352,0.194852833651352,0.194852833651352
gift_cards,hyperband,15,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,60,0,28.694619265350724,0.18979372851436,0.194216683872082,0.194216683872082
gift_cards,sm2,15,0.193502071228851,markov|order=1;smoothing=0.1;decay=true|frac=1.0,58,0,28.5388368360911,0.189495277955462,0.190558747137556,0.193502071228851
gift_cards,bocs,15,0.184225132023998,itemknn|topk=10;shrink=10.0|frac=1.0,32,0,29.63716247672253,0.126317824127103,0.184225132023998,0.184225132023998
gift_cards,fmqa,15,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,49,0,28.998713369161436,0.16411248294082,0.190558747137556,0.194852833651352
gift_cards,grid,16,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.98392329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,16,0.180881298179788,itemknn|topk=100;shrink=100.0|frac=0.5,41,0,28.497072156544586,0.175398737249634,0.175398737249634,0.180881298179788
gift_cards,tpe,16,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,81,691,28.723976944879816,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,16,0.189495277955462,itemknn|topk=50;shrink=0.0|frac=1.0,47,0,28.825590870901046,0.189495277955462,0.189495277955462,0.189495277955462
gift_cards,hyperband,16,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,51,0,29.939137033726972,0.182021870088859,0.182021870088859,0.197726006069792
gift_cards,sm2,16,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,37,0,28.454582706939004,0.183665634268667,0.190153832497763,0.197726006069792
gift_cards,bocs,16,0.188993007255284,markov|order=1;smoothing=0.0;decay=true|frac=1.0,40,0,29.65342545303463,0.181836507792356,0.181836507792356,0.188993007255284
gift_cards,fmqa,16,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,68,0,29.844332917195825,0.169819587412564,0.182958840023527,0.194216683872082
