dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
luxury_beauty,fmqa,23,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,66,0,287.6125762959029,0.283534662663688,0.310401827753919,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,24,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,54,0,276.55392628205124,0.300060913575155,0.303482930404316,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,0.164910326652715,0.273697043584273
luxury_beauty,fmqa,25,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,50,0,275.85010082127485,0.286381788208959,0.289477768360559,0.310401827753919,itemknn|topk=10;shrink=100.0|frac=1.0,0.169206510916712,0.279487960987503
luxury_beauty,fmqa,26,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,60,0,280.6825090900007,0.285511036083238,0.303482930404316,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,0.164910326652715,0.273697043584273
luxury_beauty,fmqa,27,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,59,0,275.8671063900806,0.266071615665705,0.285640539320096,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,0.168172612892844,0.278573605608046
luxury_beauty,fmqa,28,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,52,0,275.42943823733094,0.250163271245624,0.281938937162806,0.303482930404316,itemknn|topk=300;shrink=10.0|frac=1.0,0.164910326652715,0.273697043584273
luxury_beauty,fmqa,29,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,57,0,277.1369429387703,0.285511036083238,0.285511036083238,0.309259884556491,itemknn|topk=50;shrink=100.0|frac=1.0,0.168172612892844,0.278573605608046
luxury_beauty,grid,0,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,273.89028242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,1,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.06215742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,2,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.01528242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,3,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.82778242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,4,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.14028242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,5,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,273.96840742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,6,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,273.93715742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,7,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,273.99965742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,8,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.28090742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,9,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.82778242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,10,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.51528242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,11,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.28090742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,12,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.53090742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,13,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.32778242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,14,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.73403242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,15,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.40590742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,16,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.29653242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,17,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.76528242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,18,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,275.34340742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,19,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,275.93715742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,20,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.81215742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,21,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.46840742429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,22,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.42153242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid,23,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,99,0,274.54653242429094,0.311446441993705,0.311446441993705,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
